account_id,district_id,Account_type,New_Date,New_Frequency,Card_Assigned
5126,58,Savings account,2018-04-03,Monthly Issuance,Silver
231,22,NRI account,2018-04-03,Monthly Issuance,Silver
248,1,NRI account,2018-04-02,Monthly Issuance,Silver
9493,64,NRI account,2018-04-02,Monthly Issuance,Silver
1561,66,NRI account,2018-04-01,Monthly Issuance,Silver
2540,54,Savings account,2018-04-01,Monthly Issuance,Silver
1249,67,Savings account,2018-03-30,Monthly Issuance,Silver
95,1,Salary account,2018-03-30,Monthly Issuance,Silver
1540,1,Salary account,2018-03-29,Monthly Issuance,Silver
1692,56,Savings account,2018-03-29,Monthly Issuance,Silver
227,27,Savings account,2018-03-28,Monthly Issuance,Silver
568,18,Savings account,2018-03-28,Monthly Issuance,Silver
1254,74,NRI account,2018-03-28,Monthly Issuance,Silver
608,32,NRI account,2018-03-27,Monthly Issuance,Silver
1757,75,Salary account,2018-03-27,Monthly Issuance,Silver
6609,16,NRI account,2018-03-27,Monthly Issuance,Silver
870,70,Savings account,2018-03-27,Monthly Issuance,Silver
767,25,NRI account,2018-03-26,Monthly Issuance,Silver
981,66,NRI account,2018-03-25,Monthly Issuance,Silver
5541,43,NRI account,2018-03-24,Monthly Issuance,Silver
1,18,NRI account,2018-03-24,Monthly Issuance,Silver
1306,1,Savings account,2018-03-22,Monthly Issuance,Silver
1174,70,NRI account,2018-03-21,Monthly Issuance,Silver
1261,52,NRI account,2018-03-18,Monthly Issuance,Silver
2856,25,Salary account,2018-03-18,Monthly Issuance,Silver
288,25,Savings account,2018-03-18,Monthly Issuance,Silver
3750,77,Salary account,2018-03-18,Monthly Issuance,Silver
150,73,NRI account,2018-03-16,Monthly Issuance,Silver
3402,76,Salary account,2018-03-16,Weekly Issuance,Diamond
2810,66,Savings account,2018-03-16,Monthly Issuance,Silver
586,54,Savings account,2018-03-16,Monthly Issuance,Silver
7606,21,NRI account,2018-03-15,Monthly Issuance,Silver
158,37,Savings account,2018-03-15,Monthly Issuance,Silver
6397,48,Savings account,2018-03-15,Monthly Issuance,Silver
7859,52,Savings account,2018-03-14,Monthly Issuance,Silver
2723,75,Savings account,2018-03-12,Monthly Issuance,Silver
3230,1,Savings account,2018-03-11,Monthly Issuance,Silver
3989,19,Salary account,2018-03-11,Monthly Issuance,Silver
108,53,Savings account,2018-03-10,Monthly Issuance,Silver
1802,75,Salary account,2018-03-10,Monthly Issuance,Silver
1108,26,Savings account,2018-03-09,Monthly Issuance,Silver
3826,34,Salary account,2018-03-05,Monthly Issuance,Silver
376,25,NRI account,2018-03-05,Monthly Issuance,Silver
1287,35,NRI account,2018-03-04,Monthly Issuance,Silver
9897,1,Savings account,2018-03-04,Monthly Issuance,Silver
30,36,Salary account,2018-03-04,Monthly Issuance,Silver
2367,28,Salary account,2018-03-04,Monthly Issuance,Silver
2865,1,NRI account,2018-03-03,Monthly Issuance,Silver
3014,75,Salary account,2018-03-03,Weekly Issuance,Diamond
2680,46,NRI account,2018-03-03,Monthly Issuance,Silver
1129,35,Savings account,2018-03-03,Monthly Issuance,Silver
3233,31,Savings account,2018-03-03,Monthly Issuance,Silver
190,74,Salary account,2018-03-02,Monthly Issuance,Silver
3737,34,Savings account,2018-03-01,Monthly Issuance,Silver
1702,56,Salary account,2018-02-27,Monthly Issuance,Silver
1778,15,NRI account,2018-02-25,Monthly Issuance,Silver
2911,33,NRI account,2018-02-25,Monthly Issuance,Silver
3710,1,Salary account,2018-02-25,Monthly Issuance,Silver
3753,28,Savings account,2018-02-24,Monthly Issuance,Silver
763,1,Salary account,2018-02-23,Monthly Issuance,Silver
4161,1,NRI account,2018-02-23,Monthly Issuance,Silver
2431,74,Salary account,2018-02-23,Monthly Issuance,Silver
1633,51,NRI account,2018-02-22,Monthly Issuance,Silver
2490,22,NRI account,2018-02-21,Monthly Issuance,Silver
2047,20,NRI account,2018-02-21,Monthly Issuance,Silver
3839,1,NRI account,2018-02-21,Monthly Issuance,Silver
10884,65,Savings account,2018-02-20,Monthly Issuance,Silver
2688,72,Savings account,2018-02-20,Monthly Issuance,Silver
1772,31,Savings account,2018-02-20,Weekly Issuance,Diamond
781,33,NRI account,2018-02-19,Monthly Issuance,Silver
1858,72,NRI account,2018-02-18,Monthly Issuance,Silver
3978,59,Savings account,2018-02-18,Monthly Issuance,Silver
70,8,Salary account,2018-02-18,Monthly Issuance,Silver
3297,53,NRI account,2018-02-17,Monthly Issuance,Silver
607,16,Savings account,2018-02-17,Monthly Issuance,Silver
3466,64,Salary account,2018-02-16,Monthly Issuance,Silver
1967,26,NRI account,2018-02-13,Weekly Issuance,Diamond
4727,2,Savings account,2018-02-13,Monthly Issuance,Silver
3623,59,NRI account,2018-02-12,Monthly Issuance,Silver
2268,1,Savings account,2018-02-11,Monthly Issuance,Silver
388,59,NRI account,2018-02-11,Monthly Issuance,Silver
3817,70,NRI account,2018-02-10,Monthly Issuance,Silver
3865,50,Savings account,2018-02-09,Monthly Issuance,Silver
4109,54,Salary account,2018-02-09,Monthly Issuance,Silver
515,57,NRI account,2018-02-09,Monthly Issuance,Silver
7614,62,NRI account,2018-02-08,Monthly Issuance,Silver
8159,26,Salary account,2018-02-08,Monthly Issuance,Silver
2151,38,Savings account,2018-02-08,Monthly Issuance,Silver
1889,59,NRI account,2018-02-06,Monthly Issuance,Silver
789,39,Salary account,2018-02-06,Monthly Issuance,Silver
2718,29,Salary account,2018-02-05,Monthly Issuance,Silver
1496,57,Savings account,2018-02-05,Monthly Issuance,Silver
2968,15,Salary account,2018-02-05,Monthly Issuance,Silver
4001,54,NRI account,2018-02-04,Monthly Issuance,Silver
393,46,NRI account,2018-02-04,Monthly Issuance,Silver
1112,48,Savings account,2018-02-03,Monthly Issuance,Silver
3583,40,Savings account,2018-02-03,Monthly Issuance,Silver
3421,31,NRI account,2018-02-01,Monthly Issuance,Silver
11042,72,Salary account,2018-01-29,Monthly Issuance,Silver
650,3,Savings account,2018-01-28,Monthly Issuance,Silver
795,25,Salary account,2018-01-27,Monthly Issuance,Silver
1548,47,Savings account,2018-01-27,Monthly Issuance,Silver
2755,20,NRI account,2018-01-26,Monthly Issuance,Silver
3235,8,Savings account,2018-01-26,Monthly Issuance,Silver
2111,42,Savings account,2018-01-25,Weekly Issuance,Diamond
1769,39,NRI account,2018-01-25,Monthly Issuance,Silver
2663,64,NRI account,2018-01-25,Monthly Issuance,Silver
4103,38,Salary account,2018-01-25,Monthly Issuance,Silver
5735,52,NRI account,2018-01-25,Monthly Issuance,Silver
3362,73,Savings account,2018-01-25,Monthly Issuance,Silver
1914,27,Salary account,2018-01-24,Monthly Issuance,Silver
2054,1,Savings account,2018-01-24,Monthly Issuance,Silver
270,27,Savings account,2018-01-23,Monthly Issuance,Silver
1526,52,Salary account,2018-01-22,Monthly Issuance,Silver
3841,8,Salary account,2018-01-22,Monthly Issuance,Silver
9030,72,NRI account,2018-01-21,Monthly Issuance,Silver
2352,70,NRI account,2018-01-21,Monthly Issuance,Silver
484,1,Salary account,2018-01-20,Monthly Issuance,Silver
217,77,Salary account,2018-01-20,Monthly Issuance,Silver
3777,70,NRI account,2018-01-19,Monthly Issuance,Silver
2414,1,Savings account,2018-01-19,Monthly Issuance,Silver
9814,64,Salary account,2018-01-19,Weekly Issuance,Diamond
2681,28,Salary account,2018-01-19,Monthly Issuance,Silver
2185,67,Salary account,2018-01-18,Monthly Issuance,Silver
1446,57,Salary account,2018-01-18,Monthly Issuance,Silver
915,72,Savings account,2018-01-18,Monthly Issuance,Silver
839,16,Savings account,2018-01-17,Monthly Issuance,Silver
1625,1,NRI account,2018-01-17,Monthly Issuance,Silver
2563,48,NRI account,2018-01-17,Monthly Issuance,Silver
1414,58,Savings account,2018-01-17,Monthly Issuance,Silver
7562,72,Salary account,2018-01-17,Weekly Issuance,Diamond
3812,72,NRI account,2018-01-16,Monthly Issuance,Silver
4368,1,Savings account,2018-01-16,Monthly Issuance,Silver
2729,40,Savings account,2018-01-16,Monthly Issuance,Silver
2446,3,Savings account,2018-01-16,Monthly Issuance,Silver
10630,41,Savings account,2018-01-15,Monthly Issuance,Silver
3981,23,NRI account,2018-01-15,Monthly Issuance,Silver
3244,56,Salary account,2018-01-14,Monthly Issuance,Silver
1437,50,Salary account,2018-01-13,Monthly Issuance,Silver
756,65,Salary account,2018-01-13,Monthly Issuance,Silver
8092,54,Salary account,2018-01-11,Monthly Issuance,Silver
2421,18,NRI account,2018-01-11,Monthly Issuance,Silver
2923,43,Salary account,2018-01-10,Monthly Issuance,Silver
3641,7,Savings account,2018-01-09,Monthly Issuance,Silver
5650,10,NRI account,2018-01-08,Issuance After Transaction,Gold
1955,49,Savings account,2018-01-07,Monthly Issuance,Silver
3128,1,Savings account,2018-01-06,Monthly Issuance,Silver
2978,74,Savings account,2018-01-06,Monthly Issuance,Silver
3141,1,Salary account,2018-01-06,Weekly Issuance,Diamond
3250,1,NRI account,2018-01-06,Monthly Issuance,Silver
2163,17,NRI account,2018-01-05,Monthly Issuance,Silver
2239,25,Salary account,2018-01-05,Monthly Issuance,Silver
1706,1,Savings account,2018-01-05,Monthly Issuance,Silver
7795,64,Savings account,2018-01-05,Monthly Issuance,Silver
2077,29,Savings account,2018-01-04,Monthly Issuance,Silver
685,37,NRI account,2018-01-04,Weekly Issuance,Diamond
1331,59,NRI account,2018-01-03,Monthly Issuance,Silver
2355,1,Salary account,2018-01-03,Monthly Issuance,Silver
3482,70,Savings account,2018-01-03,Monthly Issuance,Silver
4503,50,NRI account,2018-01-03,Monthly Issuance,Silver
2322,33,Savings account,2018-01-02,Monthly Issuance,Silver
3006,64,NRI account,2018-01-01,Monthly Issuance,Silver
1394,32,Salary account,2017-12-27,Monthly Issuance,Silver
3621,32,NRI account,2017-12-25,Monthly Issuance,Silver
1835,74,Salary account,2017-12-24,Monthly Issuance,Silver
10728,71,NRI account,2017-12-23,Monthly Issuance,Silver
2384,40,Savings account,2017-12-23,Monthly Issuance,Silver
3643,1,Salary account,2017-12-22,Monthly Issuance,Silver
802,15,Salary account,2017-12-20,Monthly Issuance,Silver
3567,5,Savings account,2017-12-20,Monthly Issuance,Silver
68,37,Salary account,2017-12-20,Issuance After Transaction,Gold
1417,75,Salary account,2017-12-20,Monthly Issuance,Silver
2524,1,Savings account,2017-12-19,Monthly Issuance,Silver
3903,58,NRI account,2017-12-19,Monthly Issuance,Silver
8856,15,Savings account,2017-12-18,Monthly Issuance,Silver
2808,1,Salary account,2017-12-18,Monthly Issuance,Silver
5357,70,NRI account,2017-12-18,Monthly Issuance,Silver
775,1,Savings account,2017-12-18,Monthly Issuance,Silver
3279,46,NRI account,2017-12-17,Weekly Issuance,Diamond
1011,45,Savings account,2017-12-17,Monthly Issuance,Silver
359,11,Salary account,2017-12-11,Monthly Issuance,Silver
2343,68,NRI account,2017-12-09,Monthly Issuance,Silver
594,54,Salary account,2017-12-09,Monthly Issuance,Silver
4434,41,Savings account,2017-12-09,Monthly Issuance,Silver
3489,9,NRI account,2017-12-08,Monthly Issuance,Silver
3348,4,Savings account,2017-12-08,Monthly Issuance,Silver
2809,73,NRI account,2017-12-08,Monthly Issuance,Silver
3364,21,Savings account,2017-12-08,Weekly Issuance,Diamond
2546,1,NRI account,2017-12-08,Monthly Issuance,Silver
1436,3,Salary account,2017-12-07,Monthly Issuance,Silver
1307,56,NRI account,2017-12-05,Monthly Issuance,Silver
2121,64,NRI account,2017-12-05,Monthly Issuance,Silver
1919,18,Salary account,2017-12-04,Monthly Issuance,Silver
8411,20,Savings account,2017-12-02,Monthly Issuance,Silver
3369,8,Savings account,2017-12-01,Monthly Issuance,Silver
9731,54,Savings account,2017-12-01,Issuance After Transaction,Gold
1578,48,Savings account,2017-12-01,Monthly Issuance,Silver
2027,19,Savings account,2017-11-28,Monthly Issuance,Silver
1294,71,Salary account,2017-11-27,Monthly Issuance,Silver
106,63,Salary account,2017-11-27,Monthly Issuance,Silver
2707,61,Savings account,2017-11-27,Monthly Issuance,Silver
2028,7,Salary account,2017-11-26,Weekly Issuance,Diamond
3752,1,Salary account,2017-11-25,Monthly Issuance,Silver
11186,12,Savings account,2017-11-24,Monthly Issuance,Silver
29,7,Savings account,2017-11-24,Monthly Issuance,Silver
2044,6,Salary account,2017-11-23,Monthly Issuance,Silver
449,19,Savings account,2017-11-22,Monthly Issuance,Silver
2218,19,Savings account,2017-11-21,Monthly Issuance,Silver
1708,22,Salary account,2017-11-21,Monthly Issuance,Silver
1583,69,NRI account,2017-11-17,Issuance After Transaction,Gold
1554,47,NRI account,2017-11-15,Monthly Issuance,Silver
5632,5,NRI account,2017-11-15,Weekly Issuance,Diamond
940,37,Salary account,2017-11-15,Monthly Issuance,Silver
2572,64,Savings account,2017-11-13,Issuance After Transaction,Gold
2377,77,Salary account,2017-11-13,Monthly Issuance,Silver
4476,24,Salary account,2017-11-10,Monthly Issuance,Silver
4082,49,Savings account,2017-11-08,Monthly Issuance,Silver
2541,57,Salary account,2017-11-08,Monthly Issuance,Silver
3576,58,Savings account,2017-11-07,Monthly Issuance,Silver
3663,67,NRI account,2017-11-06,Monthly Issuance,Silver
973,54,Salary account,2017-11-05,Monthly Issuance,Silver
2365,42,Savings account,2017-11-04,Monthly Issuance,Silver
1168,29,Salary account,2017-11-03,Monthly Issuance,Silver
960,4,Salary account,2017-11-02,Issuance After Transaction,Gold
201,63,Savings account,2017-11-02,Monthly Issuance,Silver
1993,68,Savings account,2017-10-30,Monthly Issuance,Silver
1076,1,Salary account,2017-10-30,Monthly Issuance,Silver
3419,1,NRI account,2017-10-29,Monthly Issuance,Silver
2536,41,NRI account,2017-10-28,Monthly Issuance,Silver
1295,15,Salary account,2017-10-28,Monthly Issuance,Silver
1109,66,Salary account,2017-10-27,Monthly Issuance,Silver
1441,50,Salary account,2017-10-25,Monthly Issuance,Silver
1958,40,Salary account,2017-10-24,Monthly Issuance,Silver
3058,44,Salary account,2017-10-23,Monthly Issuance,Silver
5422,66,NRI account,2017-10-22,Monthly Issuance,Silver
988,10,Savings account,2017-10-22,Monthly Issuance,Silver
2949,1,Salary account,2017-10-21,Monthly Issuance,Silver
3849,75,NRI account,2017-10-21,Monthly Issuance,Silver
67,16,NRI account,2017-10-19,Monthly Issuance,Silver
2790,1,Savings account,2017-10-18,Monthly Issuance,Silver
3756,39,NRI account,2017-10-17,Weekly Issuance,Diamond
654,63,NRI account,2017-10-16,Monthly Issuance,Silver
4283,39,Savings account,2017-10-16,Monthly Issuance,Silver
2924,56,Salary account,2017-10-16,Monthly Issuance,Silver
3622,53,NRI account,2017-10-15,Monthly Issuance,Silver
1312,23,Savings account,2017-10-15,Monthly Issuance,Silver
2742,23,Savings account,2017-10-15,Monthly Issuance,Silver
8127,37,Savings account,2017-10-13,Monthly Issuance,Silver
596,31,NRI account,2017-10-13,Monthly Issuance,Silver
2788,54,NRI account,2017-10-12,Monthly Issuance,Silver
2463,56,Savings account,2017-10-11,Monthly Issuance,Silver
3860,4,NRI account,2017-10-11,Monthly Issuance,Silver
2840,15,NRI account,2017-10-09,Monthly Issuance,Silver
2430,3,Salary account,2017-10-09,Monthly Issuance,Silver
1559,14,Salary account,2017-10-08,Monthly Issuance,Silver
2195,73,Salary account,2017-10-08,Monthly Issuance,Silver
1205,73,Savings account,2017-10-08,Monthly Issuance,Silver
2059,37,Savings account,2017-10-08,Monthly Issuance,Silver
2333,45,NRI account,2017-10-08,Monthly Issuance,Silver
3074,74,NRI account,2017-10-08,Weekly Issuance,Diamond
3878,23,Salary account,2017-10-07,Monthly Issuance,Silver
2363,47,Savings account,2017-10-07,Monthly Issuance,Silver
1421,71,Savings account,2017-10-05,Monthly Issuance,Silver
1934,46,NRI account,2017-10-05,Monthly Issuance,Silver
3827,1,NRI account,2017-10-04,Monthly Issuance,Silver
939,55,Salary account,2017-10-04,Monthly Issuance,Silver
2905,74,Savings account,2017-10-03,Monthly Issuance,Silver
2627,76,Savings account,2017-10-02,Monthly Issuance,Silver
2025,19,Savings account,2017-10-02,Monthly Issuance,Silver
3975,20,NRI account,2017-10-02,Monthly Issuance,Silver
11359,61,NRI account,2017-10-01,Monthly Issuance,Silver
3457,54,Salary account,2017-10-01,Monthly Issuance,Silver
1333,21,Savings account,2017-09-29,Monthly Issuance,Silver
1828,1,Savings account,2017-09-28,Monthly Issuance,Silver
6,51,Salary account,2017-09-27,Monthly Issuance,Silver
3555,32,Salary account,2017-09-26,Monthly Issuance,Silver
716,47,Savings account,2017-09-25,Monthly Issuance,Silver
1352,1,Savings account,2017-09-23,Monthly Issuance,Silver
851,15,Salary account,2017-09-23,Monthly Issuance,Silver
1989,48,Salary account,2017-09-21,Monthly Issuance,Silver
577,29,NRI account,2017-09-20,Monthly Issuance,Silver
2960,19,Savings account,2017-09-20,Monthly Issuance,Silver
2267,54,NRI account,2017-09-20,Weekly Issuance,Diamond
3336,51,Salary account,2017-09-19,Monthly Issuance,Silver
1653,1,NRI account,2017-09-19,Monthly Issuance,Silver
318,36,Salary account,2017-09-16,Monthly Issuance,Silver
1301,18,NRI account,2017-09-15,Monthly Issuance,Silver
3288,54,NRI account,2017-09-15,Monthly Issuance,Silver
3142,2,NRI account,2017-09-14,Monthly Issuance,Silver
1878,52,NRI account,2017-09-13,Weekly Issuance,Diamond
3712,3,Salary account,2017-09-13,Monthly Issuance,Silver
2030,51,NRI account,2017-09-13,Monthly Issuance,Silver
3869,72,Salary account,2017-09-13,Monthly Issuance,Silver
1908,20,Savings account,2017-09-13,Monthly Issuance,Silver
3926,72,NRI account,2017-09-11,Monthly Issuance,Silver
6321,1,NRI account,2017-09-10,Monthly Issuance,Silver
518,74,Salary account,2017-09-09,Monthly Issuance,Silver
3049,61,Salary account,2017-09-08,Monthly Issuance,Silver
3730,17,Savings account,2017-09-08,Monthly Issuance,Silver
1714,72,Savings account,2017-09-08,Monthly Issuance,Silver
1975,19,NRI account,2017-09-07,Monthly Issuance,Silver
8899,1,NRI account,2017-09-05,Weekly Issuance,Diamond
3478,30,Savings account,2017-09-04,Monthly Issuance,Silver
7546,43,Savings account,2017-09-03,Monthly Issuance,Silver
1766,28,NRI account,2017-09-03,Monthly Issuance,Silver
1292,3,NRI account,2017-09-03,Monthly Issuance,Silver
3797,64,Savings account,2017-09-03,Monthly Issuance,Silver
2596,1,NRI account,2017-09-02,Monthly Issuance,Silver
